class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Sitting,0.504156231880188,0.26199978590011597,-0.2945617437362671,0.9999971985816956,0.511879563331604,0.24409030377864838,-0.26312923431396484,0.999997079372406,0.5169018507003784,0.24421431124210358,-0.2631881833076477,0.9999969005584717,0.5218632817268372,0.24464501440525055,-0.2633171081542969,0.999997079372406,0.49179011583328247,0.24554552137851715,-0.2651815414428711,0.9999955892562866,0.48526516556739807,0.24690575897693634,-0.2652387320995331,0.9999954700469971,0.47910332679748535,0.24870483577251434,-0.2652949094772339,0.9999955892562866,0.5298337936401367,0.25549858808517456,-0.08310449868440628,0.9999963641166687,0.47300034761428833,0.26148420572280884,-0.09421347081661224,0.9999951720237732,0.5167524814605713,0.28433629870414734,-0.22646482288837433,0.9999993443489075,0.4918505549430847,0.28700247406959534,-0.22978660464286804,0.9999992847442627,0.5751086473464966,0.37347880005836487,0.02456333488225937,0.9999779462814331,0.43413305282592773,0.3776356279850006,0.009322701022028923,0.999949038028717,0.6008585691452026,0.5080054402351379,-0.09765094518661499,0.9763615727424622,0.40032052993774414,0.5122681260108948,-0.12132976204156876,0.9716970920562744,0.5771831274032593,0.5695165991783142,-0.417224258184433,0.9355069398880005,0.4401608109474182,0.5745123624801636,-0.43020063638687134,0.9030181169509888,0.5764096975326538,0.6056721210479736,-0.4918585419654846,0.9068846106529236,0.4436380863189697,0.6079927086830139,-0.5022335648536682,0.8636974692344666,0.5606959462165833,0.5981691479682922,-0.5177232623100281,0.9134589433670044,0.4615454077720642,0.595833957195282,-0.5200847387313843,0.8691475987434387,0.555855929851532,0.5871803760528564,-0.4339255392551422,0.8920454382896423,0.46346578001976013,0.5869733095169067,-0.4425882399082184,0.8511902093887329,0.5544013977050781,0.6127196550369263,0.003610461251810193,0.9991327524185181,0.46116748452186584,0.6117731332778931,-0.002947756787762046,0.9981675148010254,0.573599100112915,0.6971725821495056,-0.5814952254295349,0.9845666885375977,0.45290809869766235,0.6885296106338501,-0.508348286151886,0.9727136492729187,0.5719469785690308,0.9710018634796143,-0.5906775593757629,0.913892924785614,0.4429616332054138,0.9546342492103577,-0.5096844434738159,0.7727346420288086,0.5670434832572937,0.9834545850753784,-0.6033432483673096,0.8316128849983215,0.44870322942733765,0.9968196749687195,-0.5203120708465576,0.7184082865715027,0.5787118077278137,1.0787216424942017,-0.8512539863586426,0.8775177001953125,0.435297429561615,1.057538628578186,-0.7603404521942139,0.6969762444496155
Sitting,0.5041403770446777,0.262026846408844,-0.2899174094200134,0.9999971389770508,0.5118798017501831,0.2442680448293686,-0.25930050015449524,0.9999970197677612,0.5169014930725098,0.24436397850513458,-0.25935834646224976,0.9999968409538269,0.5218572020530701,0.2447787970304489,-0.25948891043663025,0.9999970197677612,0.49179333448410034,0.24583405256271362,-0.2611904740333557,0.9999955296516418,0.485266774892807,0.2472386211156845,-0.2612418532371521,0.9999953508377075,0.4791027009487152,0.24900390207767487,-0.2613013684749603,0.9999955296516418,0.5298255681991577,0.25557005405426025,-0.0818457156419754,0.9999962449073792,0.47299283742904663,0.26154565811157227,-0.09200124442577362,0.9999951124191284,0.5167447328567505,0.2843330502510071,-0.22288306057453156,0.9999993443489075,0.49183639883995056,0.287002295255661,-0.2259715497493744,0.9999992847442627,0.5750950574874878,0.37374264001846313,0.02553107775747776,0.999977171421051,0.4341307580471039,0.37760382890701294,0.011700781993567944,0.9999488592147827,0.6007611751556396,0.5087557435035706,-0.09001182019710541,0.975929856300354,0.40031832456588745,0.5121105313301086,-0.11202104389667511,0.9713314175605774,0.5772755742073059,0.5693054795265198,-0.3996908664703369,0.9341482520103455,0.4400150179862976,0.5743770599365234,-0.4118470549583435,0.9019310474395752,0.5764220952987671,0.6054596304893494,-0.4721435010433197,0.9052143692970276,0.44352012872695923,0.6079394221305847,-0.4809749126434326,0.8623927235603333,0.5607655644416809,0.5979538559913635,-0.4984739422798157,0.9118794798851013,0.4614354074001312,0.5958309769630432,-0.5000419616699219,0.8678531646728516,0.5559915900230408,0.5869379043579102,-0.4163782000541687,0.8901540637016296,0.4633455276489258,0.5869606733322144,-0.423930823802948,0.8498330116271973,0.5544129014015198,0.6126854419708252,0.003596510272473097,0.9991129636764526,0.46115970611572266,0.6117086410522461,-0.002933735493570566,0.9981465935707092,0.5737015008926392,0.6974267959594727,-0.5751036405563354,0.9844926595687866,0.4529128670692444,0.6885262727737427,-0.5011786222457886,0.9727656245231628,0.5714498162269592,0.9709170460700989,-0.5871504545211792,0.9133671522140503,0.44395357370376587,0.9531940817832947,-0.5096069574356079,0.7719273567199707,0.5661812424659729,0.9831863641738892,-0.5999701619148254,0.8309473991394043,0.4488101899623871,0.9972317814826965,-0.5198029279708862,0.7177966237068176,0.5780994892120361,1.0787910223007202,-0.8454211354255676,0.8765302300453186,0.4352746605873108,1.0575422048568726,-0.759425938129425,0.6955239176750183
Sitting,0.5041272640228271,0.26205122470855713,-0.28745928406715393,0.999997079372406,0.5118798017501831,0.24440626800060272,-0.25715547800064087,0.9999969601631165,0.5169010162353516,0.24448111653327942,-0.25721263885498047,0.9999967813491821,0.5218515992164612,0.24488350749015808,-0.25734367966651917,0.9999969601631165,0.4917963445186615,0.2460501492023468,-0.258982390165329,0.9999954700469971,0.4852682948112488,0.24748457968235016,-0.25903159379959106,0.9999952912330627,0.4791021943092346,0.24922703206539154,-0.25909224152565,0.9999954700469971,0.5298179388046265,0.25562697649002075,-0.08090075850486755,0.9999961853027344,0.47298663854599,0.2615967392921448,-0.09047941118478775,0.9999950528144836,0.5167379975318909,0.2843307852745056,-0.22083835303783417,0.9999993443489075,0.49182477593421936,0.2870025634765625,-0.2238263636827469,0.9999992847442627,0.5750840902328491,0.3739364445209503,0.0262802392244339,0.9999765157699585,0.43412917852401733,0.37757712602615356,0.013129453174769878,0.9999486804008484,0.6006881594657898,0.5092508792877197,-0.08678799122571945,0.975536048412323,0.4003223776817322,0.5119837522506714,-0.10860620439052582,0.9710045456886292,0.5773511528968811,0.5691508054733276,-0.3944869041442871,0.9329196810722351,0.43990403413772583,0.5742682814598083,-0.40659087896347046,0.9009612798690796,0.5764350891113281,0.6053043007850647,-0.46666550636291504,0.9037095904350281,0.4434318542480469,0.6078945994377136,-0.4752814769744873,0.8612280488014221,0.5608268976211548,0.5977960228919983,-0.493140310049057,0.9104577302932739,0.4613521993160248,0.5958282351493835,-0.494560569524765,0.8666966557502747,0.5561038851737976,0.5867608785629272,-0.41119757294654846,0.8884527087211609,0.4632543921470642,0.5869483947753906,-0.418569952249527,0.8486183881759644,0.5544217824935913,0.6126564145088196,0.0035843171644955873,0.9990952610969543,0.46115273237228394,0.6116562485694885,-0.002921466017141938,0.9981278777122498,0.5737767219543457,0.6976047158241272,-0.5727742910385132,0.9844285249710083,0.45291590690612793,0.6885234117507935,-0.4974032938480377,0.9728173613548279,0.5710891485214233,0.9708356857299805,-0.5856306552886963,0.9129059910774231,0.4445483088493347,0.9523494243621826,-0.5095003247261047,0.7712209224700928,0.5656420588493347,0.9829766750335693,-0.5984798669815063,0.8303643465042114,0.44887858629226685,0.9975376129150391,-0.5194183588027954,0.717266857624054,0.5776392221450806,1.0788443088531494,-0.8430806398391724,0.875663161277771,0.43524646759033203,1.0575451850891113,-0.7587288618087769,0.6942358613014221
Sitting,0.5041178464889526,0.26205718517303467,-0.2731492221355438,0.999997079372406,0.51189124584198,0.24441777169704437,-0.24253205955028534,0.9999969601631165,0.5169056057929993,0.24449117481708527,-0.24258342385292053,0.9999967813491821,0.5218591690063477,0.24489164352416992,-0.24270538985729218,0.9999969601631165,0.4917982220649719,0.2460508495569229,-0.24443690478801727,0.9999954700469971,0.48526644706726074,0.247483029961586,-0.24448883533477783,0.9999953508377075,0.4790881276130676,0.24922305345535278,-0.24454860389232635,0.9999955296516418,0.5298314690589905,0.2556301951408386,-0.06742127984762192,0.9999961853027344,0.47297945618629456,0.2615694999694824,-0.07660166919231415,0.9999950528144836,0.5167278051376343,0.2843571603298187,-0.2071346789598465,0.9999993443489075,0.49176448583602905,0.28699439764022827,-0.21015605330467224,0.9999992847442627,0.5750731825828552,0.37410518527030945,0.03637206181883812,0.999976396560669,0.4341418147087097,0.37756603956222534,0.022426139563322067,0.9999487996101379,0.6005454063415527,0.5097825527191162,-0.08106587082147598,0.9751612544059753,0.40029293298721313,0.5121468305587769,-0.10128474235534668,0.9706932902336121,0.5773543119430542,0.5691505074501038,-0.39239218831062317,0.9322302937507629,0.43989434838294983,0.5742633938789368,-0.39770275354385376,0.9002612829208374,0.5764157772064209,0.6053076386451721,-0.46447381377220154,0.9029696583747864,0.4434298872947693,0.6079066395759583,-0.4660186171531677,0.8603823184967041,0.560832142829895,0.597757875919342,-0.4906190037727356,0.9097849726676941,0.46135368943214417,0.5958258509635925,-0.4840286672115326,0.8658348917961121,0.5561197996139526,0.5867168307304382,-0.40899842977523804,0.8877391815185547,0.4632536470890045,0.5869404673576355,-0.408953994512558,0.8476903438568115,0.5544853806495667,0.6126545667648315,0.0035132914781570435,0.9990953207015991,0.46115079522132874,0.6116653084754944,-0.002853937214240432,0.9981276988983154,0.573667585849762,0.6973011493682861,-0.578320324420929,0.9845684766769409,0.45292216539382935,0.6885533928871155,-0.49208563566207886,0.9729799032211304,0.5719308257102966,0.970429539680481,-0.5956209301948547,0.9137670993804932,0.44390588998794556,0.9525609612464905,-0.5046128034591675,0.7732025384902954,0.5671252012252808,0.9829760789871216,-0.6086899042129517,0.8302125930786133,0.4487287104129791,0.9977692365646362,-0.5152894258499146,0.7184165716171265,0.5776157379150391,1.0788143873214722,-0.855117678642273,0.877120852470398,0.4352037012577057,1.0582305192947388,-0.7547229528427124,0.6967587471008301
Sitting,0.5041775703430176,0.2620285749435425,-0.2734977602958679,0.999997079372406,0.5119574069976807,0.24438808858394623,-0.24279770255088806,0.9999969601631165,0.5169589519500732,0.24447926878929138,-0.2428438365459442,0.9999967813491821,0.5219393372535706,0.24488753080368042,-0.24296578764915466,0.9999969601631165,0.491842657327652,0.24592022597789764,-0.24459795653820038,0.9999954700469971,0.48530107736587524,0.24728460609912872,-0.24464945495128632,0.9999953508377075,0.47911515831947327,0.2490110993385315,-0.2447109967470169,0.9999955296516418,0.5298545956611633,0.25563305616378784,-0.06768815219402313,0.9999961853027344,0.4729823172092438,0.2614659368991852,-0.0768723264336586,0.9999950528144836,0.516732931137085,0.28434130549430847,-0.20760849118232727,0.9999993443489075,0.49176639318466187,0.28690800070762634,-0.21074500679969788,0.9999992847442627,0.5750089287757874,0.3741430342197418,0.0353105254471302,0.9999760985374451,0.43411922454833984,0.37759047746658325,0.022095385938882828,0.999948263168335,0.6005138754844666,0.5097672343254089,-0.08215408772230148,0.9749855399131775,0.4002906382083893,0.512147068977356,-0.10168834775686264,0.9704903960227966,0.5773412585258484,0.5692035555839539,-0.39046305418014526,0.9316762089729309,0.439950555562973,0.574292004108429,-0.4001711905002594,0.8996493220329285,0.5764240026473999,0.6053895354270935,-0.4627586305141449,0.9023001194000244,0.4434518814086914,0.6079376339912415,-0.4687288701534271,0.8596063852310181,0.5608874559402466,0.5978376269340515,-0.4899185299873352,0.909163236618042,0.4613820016384125,0.5958429574966431,-0.4861295223236084,0.8651075959205627,0.5561408400535583,0.5867952704429626,-0.40740975737571716,0.8870645761489868,0.46327051520347595,0.5869556665420532,-0.41118916869163513,0.8470410704612732,0.5544969439506531,0.6127547025680542,0.0034672513138502836,0.9990910291671753,0.46114835143089294,0.6118558645248413,-0.0028071855194866657,0.9981238842010498,0.573860228061676,0.6973550319671631,-0.5764108896255493,0.9846590161323547,0.45293116569519043,0.6884216666221619,-0.49192243814468384,0.9732159972190857,0.5720714330673218,0.9710957407951355,-0.5952702164649963,0.9142506718635559,0.4435139298439026,0.9552853107452393,-0.5059482455253601,0.7740563154220581,0.5676677227020264,0.9832549691200256,-0.6085677742958069,0.8310970067977905,0.4488801062107086,0.9978421926498413,-0.5174530744552612,0.7200195789337158,0.5781368613243103,1.0789313316345215,-0.8548551797866821,0.8776256442070007,0.4351873993873596,1.0581369400024414,-0.756165623664856,0.6977198719978333
Sitting,0.5042417645454407,0.2620258033275604,-0.28807008266448975,0.999997079372406,0.5119863748550415,0.244375079870224,-0.2573837637901306,0.9999969601631165,0.5169777870178223,0.24447599053382874,-0.25743284821510315,0.9999967813491821,0.5219613313674927,0.24488909542560577,-0.25755858421325684,0.9999969601631165,0.491873562335968,0.24588237702846527,-0.25954902172088623,0.9999954700469971,0.4853171408176422,0.24724699556827545,-0.25960773229599,0.9999953508377075,0.4791242480278015,0.24898256361484528,-0.2596661150455475,0.9999955296516418,0.5298552513122559,0.25563913583755493,-0.08009611070156097,0.9999961853027344,0.47298187017440796,0.26146066188812256,-0.0906318873167038,0.9999950528144836,0.5167434811592102,0.28434547781944275,-0.22116275131702423,0.9999993443489075,0.4917733669281006,0.2869023382663727,-0.2246669977903366,0.9999992847442627,0.5749729871749878,0.37414875626564026,0.02621298097074032,0.9999761581420898,0.4340983033180237,0.3776322305202484,0.01192951574921608,0.9999482035636902,0.6005202531814575,0.5098486542701721,-0.08839299529790878,0.9749885201454163,0.40031543374061584,0.5121347904205322,-0.11161653697490692,0.9702987670898438,0.5773360729217529,0.5692882537841797,-0.39470937848091125,0.9313656687736511,0.4399338364601135,0.5742921233177185,-0.40923842787742615,0.898515522480011,0.5764152407646179,0.6054599285125732,-0.4669748842716217,0.9018300175666809,0.44336599111557007,0.6079590916633606,-0.4782284200191498,0.8582024574279785,0.5609049201011658,0.5979101061820984,-0.49423283338546753,0.9086878299713135,0.46136197447776794,0.5958811640739441,-0.4971315860748291,0.8637497425079346,0.556160569190979,0.5868443846702576,-0.4115826487541199,0.8864617347717285,0.4632589817047119,0.5869937539100647,-0.4210038185119629,0.8456103801727295,0.5544983148574829,0.6126145720481873,0.0034437652211636305,0.9990929961204529,0.461146742105484,0.6118437647819519,-0.0027842367999255657,0.9981294870376587,0.5738582611083984,0.6973381042480469,-0.5769452452659607,0.9847044348716736,0.4529810845851898,0.6884593963623047,-0.49059969186782837,0.9732869863510132,0.5720111727714539,0.9710627794265747,-0.5976101160049438,0.9146161675453186,0.44473737478256226,0.9555176496505737,-0.5057650804519653,0.7748833298683167,0.5677623152732849,0.9833821058273315,-0.6110557913780212,0.8315733671188354,0.44903773069381714,0.9983694553375244,-0.5171478986740112,0.7207145690917969,0.578148365020752,1.0788942575454712,-0.8577795028686523,0.8782732486724854,0.43518710136413574,1.0582693815231323,-0.7560794353485107,0.6985930800437927
Sitting,0.504327118396759,0.2619892358779907,-0.28719988465309143,0.999997079372406,0.5120056867599487,0.24430625140666962,-0.25673362612724304,0.9999969601631165,0.5169912576675415,0.2444208264350891,-0.2567821741104126,0.9999967813491821,0.5219764709472656,0.2448423057794571,-0.2569083571434021,0.9999969601631165,0.4919101297855377,0.24571403861045837,-0.25906139612197876,0.9999954700469971,0.4853494167327881,0.2470090389251709,-0.25912028551101685,0.9999953508377075,0.4791557788848877,0.24874264001846313,-0.2591779828071594,0.9999955296516418,0.5298547148704529,0.2556057572364807,-0.08004038035869598,0.9999961853027344,0.4729868769645691,0.26140880584716797,-0.0907888263463974,0.9999951124191284,0.5167711973190308,0.2843359410762787,-0.2206565886735916,0.9999993443489075,0.49181586503982544,0.28686511516571045,-0.22434702515602112,0.9999992847442627,0.5749610066413879,0.37414178252220154,0.026263978332281113,0.9999760985374451,0.4340539574623108,0.3778017461299896,0.011500539258122444,0.9999480247497559,0.6005451679229736,0.5099050402641296,-0.08473704755306244,0.9748121500015259,0.40033435821533203,0.5125073194503784,-0.11067110300064087,0.970201313495636,0.5773778557777405,0.5692717432975769,-0.3888933062553406,0.9304760694503784,0.4399350583553314,0.5743247866630554,-0.40542712807655334,0.8979395031929016,0.5764309167861938,0.6054436564445496,-0.460244745016098,0.9007304906845093,0.4433631896972656,0.6079834699630737,-0.4737573266029358,0.8576054573059082,0.5610535144805908,0.5978776216506958,-0.48692449927330017,0.9076254963874817,0.4613645076751709,0.595880925655365,-0.4922613203525543,0.8631418943405151,0.5563443899154663,0.5867943167686462,-0.405454158782959,0.8852891325950623,0.4632585942745209,0.5869922637939453,-0.41693225502967834,0.844895601272583,0.5546400547027588,0.6123941540718079,0.0033881019335240126,0.999078631401062,0.46116310358047485,0.611842155456543,-0.0027330724988132715,0.9980974793434143,0.5738785862922668,0.6973162889480591,-0.577942430973053,0.9845127463340759,0.45312994718551636,0.6886828541755676,-0.48243480920791626,0.9729034900665283,0.5720089673995972,0.9710530042648315,-0.5991432070732117,0.9136866927146912,0.44626325368881226,0.9556089043617249,-0.4991864264011383,0.7729958295822144,0.5678750872612,0.9833844900131226,-0.6124664545059204,0.8305383324623108,0.4500656723976135,0.999800980091095,-0.5110577940940857,0.7189809679985046,0.5779616832733154,1.0788986682891846,-0.8571791648864746,0.8772291541099548,0.4356158673763275,1.0599373579025269,-0.7456614375114441,0.6960733532905579
Sitting,0.5043522119522095,0.26207321882247925,-0.2811001241207123,0.999997079372406,0.512012779712677,0.2444273978471756,-0.25080472230911255,0.9999969601631165,0.5169990062713623,0.24454015493392944,-0.25085198879241943,0.9999967813491821,0.5219892263412476,0.2449370175600052,-0.25097930431365967,0.9999969601631165,0.49191364645957947,0.24577784538269043,-0.2530812621116638,0.9999954700469971,0.48535189032554626,0.2470640391111374,-0.25313299894332886,0.9999953508377075,0.4791593551635742,0.24879972636699677,-0.25319087505340576,0.9999955296516418,0.5298570990562439,0.25560885667800903,-0.07538246363401413,0.9999961853027344,0.4729927182197571,0.2614585757255554,-0.08590330928564072,0.9999951124191284,0.5168071389198303,0.2844029664993286,-0.2148631513118744,0.9999993443489075,0.49184831976890564,0.28690746426582336,-0.21839728951454163,0.9999992847442627,0.5749633312225342,0.3741447329521179,0.029542764648795128,0.9999762773513794,0.43405595421791077,0.37780067324638367,0.013813327066600323,0.9999479055404663,0.600543200969696,0.509905993938446,-0.08468307554721832,0.9746505618095398,0.4002707898616791,0.5124863982200623,-0.11048823595046997,0.9702327847480774,0.5772543549537659,0.5692734122276306,-0.38918039202690125,0.9304123520851135,0.4399365484714508,0.574298620223999,-0.40617674589157104,0.8980346322059631,0.5764073133468628,0.6054540872573853,-0.460481733083725,0.9007951617240906,0.44336432218551636,0.607975423336029,-0.4748743176460266,0.8577755689620972,0.561019778251648,0.5978885889053345,-0.48703837394714355,0.9077090620994568,0.4613705277442932,0.5958464741706848,-0.4931415021419525,0.8632851243019104,0.5562857985496521,0.5868036150932312,-0.4057333469390869,0.8853970170021057,0.46326524019241333,0.5869524478912354,-0.4176120162010193,0.8450143933296204,0.5546419024467468,0.6124097108840942,0.0033677644096314907,0.9990774989128113,0.4611687660217285,0.6119055151939392,-0.0027121214661747217,0.9980825781822205,0.5738776326179504,0.6974300742149353,-0.5835856795310974,0.9844642877578735,0.4531034827232361,0.6887456774711609,-0.48350000381469727,0.9727725982666016,0.5721389651298523,0.9711053967475891,-0.6019110083580017,0.9131384491920471,0.4468873143196106,0.9550321698188782,-0.4971190392971039,0.7708323001861572,0.5683733820915222,0.9837743639945984,-0.6149213910102844,0.8290980458259583,0.4500882625579834,0.9993892908096313,-0.5086233019828796,0.7172266244888306,0.5778143405914307,1.0788955688476562,-0.859756350517273,0.8763871788978577,0.4357950687408447,1.0598942041397095,-0.7432600855827332,0.693492591381073
Sitting,0.5043545365333557,0.2621307075023651,-0.2813341021537781,0.999997079372406,0.5120100378990173,0.24449263513088226,-0.2510727047920227,0.9999969601631165,0.5169960260391235,0.24460726976394653,-0.2511206269264221,0.9999967813491821,0.5219860076904297,0.2449977695941925,-0.2512487769126892,0.9999969601631165,0.49190887808799744,0.24582694470882416,-0.25327637791633606,0.9999954700469971,0.4853494167327881,0.2471187263727188,-0.25332826375961304,0.9999953508377075,0.4791592061519623,0.2488589584827423,-0.25338688492774963,0.9999955296516418,0.5298436880111694,0.2556375563144684,-0.07549893856048584,0.9999961853027344,0.47299203276634216,0.26152125000953674,-0.08594472706317902,0.9999951124191284,0.5168098211288452,0.2844546139240265,-0.2150546759366989,0.9999993443489075,0.49185553193092346,0.2869749367237091,-0.21849319338798523,0.9999992847442627,0.5749601721763611,0.37407025694847107,0.02945171296596527,0.9999765753746033,0.43405190110206604,0.3778424859046936,0.012481226585805416,0.9999480843544006,0.6004701256752014,0.5094859004020691,-0.08687867969274521,0.9746037125587463,0.40026140213012695,0.5124846696853638,-0.11457701772451401,0.970513105392456,0.5772538185119629,0.569286584854126,-0.3973900377750397,0.9309887290000916,0.4399295449256897,0.574296772480011,-0.4113073945045471,0.8992122411727905,0.5764724612236023,0.6054935455322266,-0.4702785909175873,0.901599645614624,0.4433472752571106,0.607981264591217,-0.48103514313697815,0.8591458201408386,0.5610430240631104,0.5979583263397217,-0.49783235788345337,0.9084830284118652,0.46136507391929626,0.5958479046821594,-0.49894237518310547,0.8646072745323181,0.5562864542007446,0.586883008480072,-0.41459885239601135,0.8863388299942017,0.46326470375061035,0.5869524478912354,-0.4226973056793213,0.8463953733444214,0.5546324849128723,0.6123242974281311,0.0033815621864050627,0.9990848898887634,0.46117138862609863,0.6119796633720398,-0.002726386534050107,0.9980925917625427,0.5733977556228638,0.6967950463294983,-0.5833662152290344,0.9843382835388184,0.4530271589756012,0.6886885762214661,-0.4841032028198242,0.9724196791648865,0.5728434324264526,0.9699515700340271,-0.6011458039283752,0.9123098850250244,0.44621461629867554,0.9556881785392761,-0.49527835845947266,0.7688354849815369,0.5686954259872437,0.9836950302124023,-0.6142264604568481,0.8277069330215454,0.4502982497215271,0.9985896348953247,-0.506514310836792,0.7151517271995544,0.578094482421875,1.0754276514053345,-0.8594782948493958,0.8756606578826904,0.4363749921321869,1.058799147605896,-0.7420446872711182,0.6918064951896667
Sitting,0.5043498277664185,0.26219379901885986,-0.2886258065700531,0.999997079372406,0.5120027661323547,0.2445320039987564,-0.2581719756126404,0.9999969601631165,0.5169909596443176,0.24463659524917603,-0.25822311639785767,0.9999967813491821,0.5219771862030029,0.24501852691173553,-0.2583478093147278,0.9999969601631165,0.491890013217926,0.24590329825878143,-0.2601885199546814,0.9999954700469971,0.48533520102500916,0.24722014367580414,-0.26024293899536133,0.9999953508377075,0.47914642095565796,0.24896879494190216,-0.2602991759777069,0.9999955892562866,0.5298367142677307,0.2556396424770355,-0.08151664584875107,0.9999961853027344,0.47298675775527954,0.26158246397972107,-0.09107933193445206,0.9999951720237732,0.5168129205703735,0.2844972014427185,-0.2219124585390091,0.9999993443489075,0.4918588101863861,0.287035197019577,-0.22503697872161865,0.9999992847442627,0.5749664902687073,0.37403181195259094,0.023402903228998184,0.9999768733978271,0.4340577721595764,0.3778599202632904,0.007967855781316757,0.9999483227729797,0.6004692316055298,0.5090250372886658,-0.09622223675251007,0.9748474359512329,0.4000054895877838,0.5125356912612915,-0.12062887102365494,0.9708747267723083,0.5772396326065063,0.5691524147987366,-0.4117805063724518,0.9322778582572937,0.439899742603302,0.5743311643600464,-0.4203510880470276,0.9004628658294678,0.5763805508613586,0.6054203510284424,-0.4861563742160797,0.9032677412033081,0.4433148503303528,0.607981264591217,-0.49082136154174805,0.8605667352676392,0.5608819127082825,0.5977970361709595,-0.5128961801528931,0.9100260138511658,0.46134433150291443,0.5958518981933594,-0.5090383887290955,0.8659725785255432,0.5560697317123413,0.586708128452301,-0.42880669236183167,0.8880774974822998,0.463240385055542,0.5869582295417786,-0.43193069100379944,0.8478753566741943,0.5546322464942932,0.612427830696106,0.0033793009351938963,0.9990906715393066,0.46116167306900024,0.612127959728241,-0.0027240675408393145,0.9981018900871277,0.5734930634498596,0.6969810724258423,-0.5814204216003418,0.9843875169754028,0.4528977870941162,0.6885979771614075,-0.48922210931777954,0.9725415706634521,0.5723886489868164,0.9694982767105103,-0.5870965719223022,0.9128327369689941,0.44543033838272095,0.9533602595329285,-0.49521833658218384,0.7699057459831238,0.567570149898529,0.9836336374282837,-0.5986927151679993,0.8284820318222046,0.4500226378440857,0.9973599910736084,-0.5060408115386963,0.7159050107002258,0.578092634677887,1.0754737854003906,-0.8431065678596497,0.8763115406036377,0.43602198362350464,1.0573807954788208,-0.7420810461044312,0.6930603384971619
Sitting,0.5043483376502991,0.2622290253639221,-0.29317212104797363,0.999997079372406,0.5119969248771667,0.24454978108406067,-0.26247721910476685,0.9999969601631165,0.5169862508773804,0.24464838206768036,-0.26253050565719604,0.9999967813491821,0.5219690799713135,0.24502596259117126,-0.2626546323299408,0.9999969601631165,0.4918753206729889,0.24594837427139282,-0.2644164562225342,0.9999954700469971,0.48532429337501526,0.24728427827358246,-0.26447200775146484,0.9999953508377075,0.4791366159915924,0.2490430623292923,-0.26452797651290894,0.9999955892562866,0.5298305749893188,0.2556418478488922,-0.08492213487625122,0.9999961853027344,0.47298264503479004,0.2616351246833801,-0.09408529102802277,0.9999951720237732,0.516817569732666,0.28452304005622864,-0.226139634847641,0.9999993443489075,0.4918637275695801,0.2870769500732422,-0.22913706302642822,0.9999992847442627,0.5749722719192505,0.3740062117576599,0.020257893949747086,0.9999771118164062,0.4340670704841614,0.3778795301914215,0.005363572854548693,0.9999485015869141,0.600469172000885,0.5086631178855896,-0.10113276541233063,0.9751278162002563,0.3998447358608246,0.5125618577003479,-0.12416364997625351,0.9712257385253906,0.5772239565849304,0.5690370202064514,-0.4189116060733795,0.9336438775062561,0.439866304397583,0.5743492245674133,-0.4256492257118225,0.9017453193664551,0.5762981176376343,0.6053536534309387,-0.49383702874183655,0.905018150806427,0.44327813386917114,0.6079810261726379,-0.4964842200279236,0.8620344996452332,0.5607352256774902,0.5976657271385193,-0.5203076004981995,0.911643922328949,0.461322546005249,0.5958546996116638,-0.5149236917495728,0.8673791885375977,0.5558851957321167,0.5865715742111206,-0.43587246537208557,0.8898890614509583,0.46321505308151245,0.5869613289833069,-0.43736210465431213,0.849379301071167,0.5546313524246216,0.612510621547699,0.0033773325849324465,0.9990965723991394,0.4611523151397705,0.6122170090675354,-0.002722035860642791,0.998112142086029,0.5735616683959961,0.6971237659454346,-0.5800943374633789,0.9844412803649902,0.4528074860572815,0.6885387897491455,-0.4922093451023102,0.9726587533950806,0.5721051096916199,0.9691483974456787,-0.5818084478378296,0.913293719291687,0.4448968470096588,0.9519188404083252,-0.49523481726646423,0.770881175994873,0.5669223070144653,0.9835739731788635,-0.5931316614151001,0.8291849493980408,0.4498263895511627,0.9966017007827759,-0.5058478713035583,0.716495156288147,0.5780951380729675,1.0755480527877808,-0.8376501798629761,0.8768736124038696,0.43573856353759766,1.056321382522583,-0.7423185110092163,0.6941955089569092
